"","estimate","covariate.set"
"2087",29.1435517785984,"Extended - Precision"
"2088",24.6871472709964,"Extended shifted"
"2089",34.1624719304744,"Minimal"
"2090",34.0927942052859,"Extended - Precision"
"2091",39.5008399024088,"Extended shifted"
"2092",30.0644496780092,"Minimal"
"2093",29.1916221800086,"Extended - Precision"
"2094",30.6809966507754,"Extended shifted"
"2095",30.9580662769851,"Minimal"
"2096",31.0145463164518,"Extended - Precision"
"2097",26.7049493944286,"Extended shifted"
"2098",28.3781252354372,"Minimal"
"2099",32.2511742235144,"Extended - Precision"
"2100",32.1203384729729,"Extended shifted"
"2101",34.2764939098128,"Minimal"
"2102",33.5220353811337,"Extended - Precision"
"2103",32.7230766863466,"Extended shifted"
"2104",35.9463936915491,"Minimal"
"2105",30.0927113575996,"Extended - Precision"
"2106",37.7512220514198,"Extended shifted"
"2107",37.1155996697338,"Minimal"
"2108",34.9680618206098,"Extended - Precision"
"2109",35.6888532488721,"Extended shifted"
"2110",29.1202256530258,"Minimal"
"2111",31.951135364843,"Extended - Precision"
"2112",28.1318609838543,"Extended shifted"
"2113",30.6057877008692,"Minimal"
"2114",33.2440261852588,"Extended - Precision"
"2115",28.5164725062141,"Extended shifted"
"2116",34.6060153670929,"Minimal"
"2117",31.6177865758469,"Extended - Precision"
"2118",41.5120990913568,"Extended shifted"
"2119",33.8779861740206,"Minimal"
"2120",32.3203177726086,"Extended - Precision"
"2121",33.530921657403,"Extended shifted"
"2122",28.0489700486415,"Minimal"
"2123",31.514989558081,"Extended - Precision"
"2124",27.0516675502632,"Extended shifted"
"2125",37.8947585765147,"Minimal"
"2126",35.2399459343755,"Extended - Precision"
"2127",37.1025014372793,"Extended shifted"
"2128",28.2813847779526,"Minimal"
"2129",30.0675434533444,"Extended - Precision"
"2130",29.0151675749272,"Extended shifted"
"2131",42.7438708257701,"Minimal"
"2132",38.7746550343822,"Extended - Precision"
"2133",44.4119097300363,"Extended shifted"
"2134",36.1549667524977,"Minimal"
"2135",32.425150880142,"Extended - Precision"
"2136",31.0961858221553,"Extended shifted"
"2137",33.645424940415,"Minimal"
"2138",31.7137460461545,"Extended - Precision"
"2139",40.9393771044179,"Extended shifted"
"2140",28.0177912223793,"Minimal"
"2141",31.1714303351801,"Extended - Precision"
"2142",26.9150331546508,"Extended shifted"
"2143",27.7078137516152,"Minimal"
"2144",26.9776503468755,"Extended - Precision"
"2145",29.7623022869238,"Extended shifted"
"2146",31.565487786622,"Minimal"
"2147",30.781216992683,"Extended - Precision"
"2148",29.7411667558091,"Extended shifted"
"2149",27.1889463575789,"Minimal"
"2150",29.0870424723219,"Extended - Precision"
"2151",25.5771702533909,"Extended shifted"
"2152",34.3105886289652,"Minimal"
"2153",36.3618013170736,"Extended - Precision"
"2154",29.9576255336327,"Extended shifted"
"2155",31.6234723510998,"Minimal"
"2156",29.0264226338851,"Extended - Precision"
"2157",31.946348747128,"Extended shifted"
"2158",28.4401857247699,"Minimal"
"2159",26.1461113094539,"Extended - Precision"
"2160",24.9883636270603,"Extended shifted"
"2161",29.8972445809704,"Minimal"
"2162",30.5252399990864,"Extended - Precision"
"2163",27.065974046493,"Extended shifted"
"2164",32.3603765869348,"Minimal"
"2165",29.8496469915993,"Extended - Precision"
"2166",37.6917531457799,"Extended shifted"
"2167",31.1175176401109,"Minimal"
"2168",33.392766975848,"Extended - Precision"
"2169",33.4430625332845,"Extended shifted"
"2170",28.5772815910249,"Minimal"
"2171",32.5658753937403,"Extended - Precision"
"2172",21.9075883439037,"Extended shifted"
"2173",28.7592679904938,"Minimal"
"2174",31.7775870822155,"Extended - Precision"
"2175",32.169093527304,"Extended shifted"
"2176",28.3942420193086,"Minimal"
"2177",27.5800910771575,"Extended - Precision"
"2178",19.1405705115391,"Extended shifted"
"2179",31.7431419571256,"Minimal"
"2180",31.2744994911617,"Extended - Precision"
"2181",31.7766367604611,"Extended shifted"
"2182",30.701308882381,"Minimal"
"2183",33.0304522350485,"Extended - Precision"
"2184",28.6266659404149,"Extended shifted"
"2185",29.6112137612906,"Minimal"
"2186",32.8352655189964,"Extended - Precision"
"2187",29.1614944684202,"Extended shifted"
"2188",26.3931536224959,"Minimal"
"2189",29.7744998517368,"Extended - Precision"
"2190",30.7699603310655,"Extended shifted"
"2191",31.7079288369656,"Minimal"
"2192",27.9515084540775,"Extended - Precision"
"2193",32.990495328568,"Extended shifted"
"2194",28.1012868756007,"Minimal"
"2195",29.2088202018431,"Extended - Precision"
"2196",26.9823174376784,"Extended shifted"
"2197",42.1032107707423,"Minimal"
"2198",36.5807285448414,"Extended - Precision"
"2199",42.8250680506045,"Extended shifted"
"2200",30.5855499610615,"Minimal"
"2201",28.3207329169687,"Extended - Precision"
"2202",32.0733064754095,"Extended shifted"
"2203",32.7386361543301,"Minimal"
"2204",33.2267178723452,"Extended - Precision"
"2205",38.8522970254394,"Extended shifted"
"2206",35.4425482668525,"Minimal"
"2207",35.6521935509553,"Extended - Precision"
"2208",35.6724125346649,"Extended shifted"
"2209",35.3823301585244,"Minimal"
"2210",36.9250008403621,"Extended - Precision"
"2211",28.7793504643067,"Extended shifted"
"2212",30.7465246870939,"Minimal"
"2213",28.0953503253469,"Extended - Precision"
"2214",32.3519259963025,"Extended shifted"
"2215",33.0687966260124,"Minimal"
"2216",29.9349339627454,"Extended - Precision"
"2217",38.5923125483533,"Extended shifted"
"2218",28.7346763998168,"Minimal"
"2219",28.7464094505402,"Extended - Precision"
"2220",31.3154476334456,"Extended shifted"
"2221",36.4962611305803,"Minimal"
"2222",34.5066596288721,"Extended - Precision"
"2223",44.733426707952,"Extended shifted"
"2224",31.6677920835702,"Minimal"
"2225",31.2894021895,"Extended - Precision"
"2226",26.4618878765253,"Extended shifted"
"2227",33.690312287574,"Minimal"
"2228",31.5467717107258,"Extended - Precision"
"2229",30.8054078807121,"Extended shifted"
"2230",32.3986298116994,"Minimal"
"2231",30.9570810493827,"Extended - Precision"
"2232",38.014637514579,"Extended shifted"
"2233",27.5910732649286,"Minimal"
"2234",30.6401863816569,"Extended - Precision"
"2235",38.6586568368442,"Extended shifted"
"2236",35.1404846535794,"Minimal"
"2237",33.4199108581065,"Extended - Precision"
"2238",38.9064161163985,"Extended shifted"
"2239",31.0461478112502,"Minimal"
"2240",30.4437586098817,"Extended - Precision"
"2241",27.8829437680892,"Extended shifted"
"2242",29.5157689095709,"Minimal"
"2243",29.9407213701257,"Extended - Precision"
"2244",21.3252539336303,"Extended shifted"
"2245",31.3240934675459,"Minimal"
"2246",29.9955038914778,"Extended - Precision"
"2247",29.9468342983453,"Extended shifted"
"2248",34.0631323018426,"Minimal"
"2249",34.6119305803201,"Extended - Precision"
"2250",23.4708064040089,"Extended shifted"
"2251",29.4295992461889,"Minimal"
"2252",27.3892955825871,"Extended - Precision"
"2253",28.3259784988101,"Extended shifted"
"2254",28.6063821416275,"Minimal"
"2255",31.8558175452028,"Extended - Precision"
"2256",31.5875890866905,"Extended shifted"
"2257",31.9305879375896,"Minimal"
"2258",30.9848065850691,"Extended - Precision"
"2259",31.7541494811959,"Extended shifted"
"2260",33.9009139390353,"Minimal"
"2261",31.0746283706805,"Extended - Precision"
"2262",31.2148058432324,"Extended shifted"
"2263",28.3926069009634,"Minimal"
"2264",30.566041592623,"Extended - Precision"
"2265",32.6803642978022,"Extended shifted"
"2266",34.1763961052137,"Minimal"
"2267",30.5724892433016,"Extended - Precision"
"2268",28.5601999872857,"Extended shifted"
"2269",25.1314058873519,"Minimal"
"2270",32.6952700677117,"Extended - Precision"
"2271",24.3305827237913,"Extended shifted"
"2272",32.2263938649638,"Minimal"
"2273",31.3035869819836,"Extended - Precision"
"2274",33.9336668462568,"Extended shifted"
"2275",35.1117408284688,"Minimal"
"2276",31.1806644359227,"Extended - Precision"
"2277",35.7810195582579,"Extended shifted"
"2278",30.9225630703579,"Minimal"
"2279",27.8339960894832,"Extended - Precision"
"2280",33.2660670258769,"Extended shifted"
"2281",26.1595154787244,"Minimal"
"2282",25.4460080671454,"Extended - Precision"
"2283",26.2572200686206,"Extended shifted"
"2284",32.2916260878554,"Minimal"
"2285",30.2397360446429,"Extended - Precision"
"2286",32.9313002150813,"Extended shifted"
"2287",28.3912231309293,"Minimal"
"2288",28.2074606128062,"Extended - Precision"
"2289",30.2177650281332,"Extended shifted"
"2290",28.6827593640291,"Minimal"
"2291",31.717904080123,"Extended - Precision"
"2292",26.6885887643786,"Extended shifted"
"2293",28.863357128305,"Minimal"
"2294",28.5859017178471,"Extended - Precision"
"2295",33.5256090283454,"Extended shifted"
"2296",35.1962222744708,"Minimal"
"2297",32.1185103250691,"Extended - Precision"
"2298",34.9298529088071,"Extended shifted"
"2299",37.8594800903424,"Minimal"
"2300",35.4024796338335,"Extended - Precision"
"2301",37.4601106446985,"Extended shifted"
"2302",30.9442791215214,"Minimal"
"2303",32.6947901448146,"Extended - Precision"
"2304",27.4853206161653,"Extended shifted"
"2305",32.0073122816659,"Minimal"
"2306",30.343616759938,"Extended - Precision"
"2307",39.4286567018679,"Extended shifted"
"2308",36.1455975716156,"Minimal"
"2309",33.3986125503099,"Extended - Precision"
"2310",38.3591633471871,"Extended shifted"
"2311",36.2646770054196,"Minimal"
"2312",29.7823610705635,"Extended - Precision"
"2313",39.4244970083671,"Extended shifted"
"2314",34.0491623712433,"Minimal"
"2315",32.100485236376,"Extended - Precision"
"2316",36.1007928266215,"Extended shifted"
"2317",28.427310069984,"Minimal"
"2318",30.340829572196,"Extended - Precision"
"2319",24.5339252595972,"Extended shifted"
"2320",35.111228743035,"Minimal"
"2321",32.2533336110197,"Extended - Precision"
"2322",29.3055101256251,"Extended shifted"
"2323",30.0766998109986,"Minimal"
"2324",31.2455159446622,"Extended - Precision"
"2325",31.972325084749,"Extended shifted"
"2326",30.3017474348246,"Minimal"
"2327",29.5911501144775,"Extended - Precision"
"2328",32.7633917082709,"Extended shifted"
"2329",35.3293687136054,"Minimal"
"2330",33.5415190720956,"Extended - Precision"
"2331",40.4271601659433,"Extended shifted"
"2332",31.335969042341,"Minimal"
"2333",29.7236294451585,"Extended - Precision"
"2334",33.9737219369895,"Extended shifted"
"2335",32.7947289957829,"Minimal"
"2336",35.9035961906559,"Extended - Precision"
"2337",38.6529577596764,"Extended shifted"
"2338",33.7210451029554,"Minimal"
"2339",32.9505114867825,"Extended - Precision"
"2340",32.8066498438806,"Extended shifted"
"2341",26.9766075476865,"Minimal"
"2342",30.7928001959449,"Extended - Precision"
"2343",25.6116227197047,"Extended shifted"
"2344",30.1402064116016,"Minimal"
"2345",29.6890987585551,"Extended - Precision"
"2346",42.282411177028,"Extended shifted"
"2347",32.4464480612332,"Minimal"
"2348",33.3021347482871,"Extended - Precision"
"2349",31.615954069926,"Extended shifted"
"2350",37.9721808105206,"Minimal"
"2351",34.0593813185075,"Extended - Precision"
"2352",34.5706513105069,"Extended shifted"
"2353",28.162969015402,"Minimal"
"2354",31.017732550574,"Extended - Precision"
"2355",25.3218920396204,"Extended shifted"
"2356",31.4899809042323,"Minimal"
"2357",33.1118425320197,"Extended - Precision"
"2358",30.8752236380096,"Extended shifted"
"2359",33.4267598664262,"Minimal"
"2360",31.0289697300426,"Extended - Precision"
"2361",39.2478944241383,"Extended shifted"
"2362",33.3993149592338,"Minimal"
"2363",31.6684503891026,"Extended - Precision"
"2364",33.4683925507487,"Extended shifted"
"2365",30.3337201120043,"Minimal"
"2366",31.6417785839796,"Extended - Precision"
"2367",32.0032319850441,"Extended shifted"
"2368",28.9134549331279,"Minimal"
"2369",32.2811840392057,"Extended - Precision"
"2370",22.0290937168601,"Extended shifted"
"2371",35.9227327490387,"Minimal"
"2372",36.0466151466637,"Extended - Precision"
"2373",36.9589745238545,"Extended shifted"
"2374",32.7922342283879,"Minimal"
"2375",32.621373411147,"Extended - Precision"
"2376",28.9432944650723,"Extended shifted"
"2377",28.5723433438079,"Minimal"
"2378",29.5337904693175,"Extended - Precision"
"2379",34.8891894777076,"Extended shifted"
"2380",33.0737012513966,"Minimal"
"2381",29.9113595529829,"Extended - Precision"
"2382",27.8974657921116,"Extended shifted"
"2383",32.5899970444818,"Minimal"
"2384",32.1852025209659,"Extended - Precision"
"2385",28.74721775173,"Extended shifted"
"2386",33.0769279291012,"Minimal"
"2387",33.0701040488012,"Extended - Precision"
"2388",33.1479989111997,"Extended shifted"
"2389",35.9400970927931,"Minimal"
"2390",34.6198741254913,"Extended - Precision"
"2391",32.3455452454762,"Extended shifted"
"2392",31.6529886243359,"Minimal"
"2393",28.58219818091,"Extended - Precision"
"2394",32.2066794882988,"Extended shifted"
"2395",33.5252870393971,"Minimal"
"2396",33.6677060085624,"Extended - Precision"
"2397",32.7854561619989,"Extended shifted"
"2398",26.9243884526129,"Minimal"
"2399",30.2151344050578,"Extended - Precision"
"2400",25.1569276636044,"Extended shifted"
"2401",30.1759895053737,"Minimal"
"2402",32.9816281507354,"Extended - Precision"
"2403",28.3569806630726,"Extended shifted"
"2404",31.8556629478501,"Minimal"
"2405",34.0746067362534,"Extended - Precision"
"2406",33.1268662116131,"Extended shifted"
"2407",34.1894853772114,"Minimal"
"2408",34.3301917545555,"Extended - Precision"
"2409",34.3106607096698,"Extended shifted"
"2410",36.9868578281394,"Minimal"
"2411",34.9740460088146,"Extended - Precision"
"2412",36.4455355626875,"Extended shifted"
"2413",33.4836195141149,"Minimal"
"2414",33.0501371195006,"Extended - Precision"
"2415",34.7144294791706,"Extended shifted"
"2416",29.5249790335893,"Minimal"
"2417",30.0292825487882,"Extended - Precision"
"2418",30.5306176600272,"Extended shifted"
"2419",30.1769529432779,"Minimal"
"2420",27.7239197246003,"Extended - Precision"
"2421",23.2819188842678,"Extended shifted"
"2422",28.4396909186457,"Minimal"
"2423",30.540174991436,"Extended - Precision"
"2424",30.4512100368742,"Extended shifted"
"2425",37.0109204437528,"Minimal"
"2426",35.5738231083202,"Extended - Precision"
"2427",35.5235330168453,"Extended shifted"
"2428",31.3543197784741,"Minimal"
"2429",31.8877136606031,"Extended - Precision"
"2430",32.5975173586596,"Extended shifted"
"2431",31.8959209413639,"Minimal"
"2432",33.6746033584552,"Extended - Precision"
"2433",30.3411726246647,"Extended shifted"
"2434",33.0190673740123,"Minimal"
"2435",33.5099941378084,"Extended - Precision"
"2436",33.4269001974985,"Extended shifted"
"2437",32.7245680897877,"Minimal"
"2438",29.4580295647144,"Extended - Precision"
"2439",34.3860195471671,"Extended shifted"
"2440",28.6763766906039,"Minimal"
"2441",30.2994135393837,"Extended - Precision"
"2442",23.3419941606208,"Extended shifted"
"2443",35.1341100944931,"Minimal"
"2444",31.5699270972164,"Extended - Precision"
"2445",35.3271611607666,"Extended shifted"
"2446",32.8507234542574,"Minimal"
"2447",29.5049431137244,"Extended - Precision"
"2448",29.5732158470862,"Extended shifted"
"2449",32.8178313808646,"Minimal"
"2450",32.2081053976441,"Extended - Precision"
"2451",26.288804037909,"Extended shifted"
"2452",32.3833598865598,"Minimal"
"2453",32.6319064288349,"Extended - Precision"
"2454",32.6557264405377,"Extended shifted"
"2455",30.9074722870119,"Minimal"
"2456",28.0107184103333,"Extended - Precision"
"2457",33.2186444011212,"Extended shifted"
"2458",29.1015508320303,"Minimal"
"2459",29.9287504993807,"Extended - Precision"
"2460",29.5982529201265,"Extended shifted"
"2461",28.7997808317577,"Minimal"
"2462",29.1000596582621,"Extended - Precision"
"2463",27.4115241378436,"Extended shifted"
"2464",31.2399351872876,"Minimal"
"2465",29.7547846194933,"Extended - Precision"
"2466",32.4770114811497,"Extended shifted"
"2467",27.7804503279522,"Minimal"
"2468",29.5478127432568,"Extended - Precision"
"2469",28.336077948878,"Extended shifted"
"2470",35.6682730655521,"Minimal"
"2471",34.9416713499759,"Extended - Precision"
"2472",31.8626580887149,"Extended shifted"
"2473",32.0764494379461,"Minimal"
"2474",32.8387602564223,"Extended - Precision"
"2475",30.4694331304034,"Extended shifted"
"2476",36.4088932143719,"Minimal"
"2477",35.2216347257068,"Extended - Precision"
"2478",32.0575411901487,"Extended shifted"
"2479",33.0530011463932,"Minimal"
"2480",29.9041884856013,"Extended - Precision"
"2481",30.0447265494718,"Extended shifted"
"2482",34.6427744991911,"Minimal"
"2483",32.9088971161565,"Extended - Precision"
"2484",22.7694612247204,"Extended shifted"
"2485",25.4069472210753,"Minimal"
"2486",30.5711625951568,"Extended - Precision"
"2487",25.3191626871377,"Extended shifted"
"2488",31.2937205977969,"Minimal"
"2489",31.6932160753394,"Extended - Precision"
"2490",31.9205693575919,"Extended shifted"
"2491",29.4313752476951,"Minimal"
"2492",33.786261049818,"Extended - Precision"
"2493",24.3768645115572,"Extended shifted"
"2494",32.3359491642631,"Minimal"
"2495",29.3836373164479,"Extended - Precision"
"2496",31.9986238786554,"Extended shifted"
"2497",35.1811511910204,"Minimal"
"2498",31.5334853782276,"Extended - Precision"
"2499",35.7345440135561,"Extended shifted"
"2500",36.3606414154616,"Minimal"
"2501",37.5575438346949,"Extended - Precision"
"2502",38.2016149379537,"Extended shifted"
"2503",31.7235612852419,"Minimal"
"2504",26.7125464872578,"Extended - Precision"
"2505",29.4026381354832,"Extended shifted"
"2506",28.3052251301108,"Minimal"
"2507",29.0574083600897,"Extended - Precision"
"2508",28.6815755633038,"Extended shifted"
"2509",34.3476055874583,"Minimal"
"2510",32.0962787045686,"Extended - Precision"
"2511",28.871813218374,"Extended shifted"
"2512",30.5452205354736,"Minimal"
"2513",32.5112984128409,"Extended - Precision"
"2514",31.6089730560066,"Extended shifted"
"2515",27.9652880195091,"Minimal"
"2516",28.8672795792787,"Extended - Precision"
"2517",21.3757536509501,"Extended shifted"
"2518",29.9843305622084,"Minimal"
"2519",30.954734705906,"Extended - Precision"
"2520",34.514738612197,"Extended shifted"
"2521",35.1982209287241,"Minimal"
"2522",32.1105719852054,"Extended - Precision"
"2523",37.139221533624,"Extended shifted"
"2524",36.1224585367493,"Minimal"
"2525",33.7954387167538,"Extended - Precision"
"2526",39.9822593233914,"Extended shifted"
"2527",33.8902573326818,"Minimal"
"2528",30.490794482877,"Extended - Precision"
"2529",35.6268575899226,"Extended shifted"
"2530",29.2219923463413,"Minimal"
"2531",30.362219083085,"Extended - Precision"
"2532",29.7391501180406,"Extended shifted"
"2533",25.3686628829792,"Minimal"
"2534",26.8166724058415,"Extended - Precision"
"2535",26.0162889758051,"Extended shifted"
"2536",37.7760632894104,"Minimal"
"2537",35.6834321094451,"Extended - Precision"
"2538",41.052445291714,"Extended shifted"
"2539",33.1485539923294,"Minimal"
"2540",35.8732268809835,"Extended - Precision"
"2541",32.615337610926,"Extended shifted"
"2542",31.0235094591768,"Minimal"
"2543",27.3783672000124,"Extended - Precision"
"2544",24.4968434209785,"Extended shifted"
"2545",30.090444748656,"Minimal"
"2546",26.3189112030476,"Extended - Precision"
"2547",27.806001209987,"Extended shifted"
"2548",31.8925696755578,"Minimal"
"2549",31.6821849144649,"Extended - Precision"
"2550",30.9325834173341,"Extended shifted"
"2551",30.9411805081224,"Minimal"
"2552",31.5273062066646,"Extended - Precision"
"2553",30.5922474728346,"Extended shifted"
"2554",32.9884640534563,"Minimal"
"2555",32.8730738455652,"Extended - Precision"
"2556",30.0241623587141,"Extended shifted"
"2557",34.3075862981657,"Minimal"
"2558",30.1155851041674,"Extended - Precision"
"2559",32.867797359539,"Extended shifted"
"2560",33.8673610917657,"Minimal"
"2561",30.9186319237356,"Extended - Precision"
"2562",35.6104684233523,"Extended shifted"
"2563",32.3261751584043,"Minimal"
"2564",32.115899144704,"Extended - Precision"
"2565",31.3455300283056,"Extended shifted"
"2566",29.2252853604667,"Minimal"
"2567",29.1147356526037,"Extended - Precision"
"2568",29.8978673541145,"Extended shifted"
"2569",31.9947456018696,"Minimal"
"2570",33.8203147000904,"Extended - Precision"
"2571",29.3705357081145,"Extended shifted"
"2572",30.5878079449509,"Minimal"
"2573",32.6761226600782,"Extended - Precision"
"2574",26.417073656381,"Extended shifted"
"2575",34.3678866585343,"Minimal"
"2576",33.5241968708965,"Extended - Precision"
"2577",31.1701109016734,"Extended shifted"
"2578",31.8427702296462,"Minimal"
"2579",30.5408554741807,"Extended - Precision"
"2580",30.3374668750803,"Extended shifted"
"2581",28.8665247214887,"Minimal"
"2582",28.4132903920615,"Extended - Precision"
"2583",33.2796414435827,"Extended shifted"
"2584",27.6958642794068,"Minimal"
"2585",29.4637131679258,"Extended - Precision"
"2586",21.4406634090723,"Extended shifted"
"2587",34.4923668566551,"Minimal"
"2588",33.741406472584,"Extended - Precision"
"2589",45.1924072410524,"Extended shifted"
"2590",29.0633033150926,"Minimal"
"2591",26.09479547388,"Extended - Precision"
"2592",25.4715715419481,"Extended shifted"
"2593",31.1785451664763,"Minimal"
"2594",33.695561193072,"Extended - Precision"
"2595",32.89777547401,"Extended shifted"
"2596",30.6688171735439,"Minimal"
"2597",28.6224280541482,"Extended - Precision"
"2598",27.0942104276601,"Extended shifted"
"2599",35.1508358588574,"Minimal"
"2600",31.5784211511916,"Extended - Precision"
"2601",34.6737999326598,"Extended shifted"
"2602",28.4498775148456,"Minimal"
"2603",28.6563468362049,"Extended - Precision"
"2604",35.9506907702061,"Extended shifted"
"2605",34.3299759240256,"Minimal"
"2606",31.7088038969046,"Extended - Precision"
"2607",29.0578858400424,"Extended shifted"
"2608",35.3165812663942,"Minimal"
"2609",34.598894337174,"Extended - Precision"
"2610",40.2614657031993,"Extended shifted"
"2611",27.0853989909873,"Minimal"
"2612",30.2402210351112,"Extended - Precision"
"2613",24.8177316033638,"Extended shifted"
"2614",32.9601263483491,"Minimal"
"2615",29.5802441452613,"Extended - Precision"
"2616",30.8136502733674,"Extended shifted"
"2617",36.6647245265768,"Minimal"
"2618",29.4496759855977,"Extended - Precision"
"2619",41.4006318517809,"Extended shifted"
"2620",32.9184095115955,"Minimal"
"2621",34.2891174793962,"Extended - Precision"
"2622",35.6655795685993,"Extended shifted"
"2623",30.5236452361555,"Minimal"
"2624",31.6649564535166,"Extended - Precision"
"2625",36.8910088774075,"Extended shifted"
"2626",27.6483116628252,"Minimal"
"2627",32.1409539306421,"Extended - Precision"
"2628",29.278693105646,"Extended shifted"
"2629",32.0596539475104,"Minimal"
"2630",31.3193529644606,"Extended - Precision"
"2631",29.3447390833335,"Extended shifted"
"2632",33.537939021454,"Minimal"
"2633",36.3557502561025,"Extended - Precision"
"2634",29.5087240737946,"Extended shifted"
"2635",35.1502129508507,"Minimal"
"2636",33.5622550868384,"Extended - Precision"
"2637",25.1105943840393,"Extended shifted"
"2638",33.2603680395268,"Minimal"
"2639",28.2386185531786,"Extended - Precision"
"2640",34.7209892948611,"Extended shifted"
"2641",26.0945258594446,"Minimal"
"2642",32.4395603904603,"Extended - Precision"
"2643",25.5116054004364,"Extended shifted"
"2644",32.3724251068301,"Minimal"
"2645",33.3642589438382,"Extended - Precision"
"2646",36.0911017609506,"Extended shifted"
"2647",33.3201695316205,"Minimal"
"2648",31.1926056284438,"Extended - Precision"
"2649",31.513139584224,"Extended shifted"
"2650",33.5908732797034,"Minimal"
"2651",35.4118499489946,"Extended - Precision"
"2652",29.7230352558816,"Extended shifted"
"2653",23.1079078225639,"Minimal"
"2654",29.1397987006406,"Extended - Precision"
"2655",25.8021127478539,"Extended shifted"
"2656",34.7387836084808,"Minimal"
"2657",33.8926759538329,"Extended - Precision"
"2658",29.9932393776659,"Extended shifted"
"2659",29.8498291019617,"Minimal"
"2660",33.6967494395133,"Extended - Precision"
"2661",23.8508706157652,"Extended shifted"
"2662",35.4013282643907,"Minimal"
"2663",34.6926010458568,"Extended - Precision"
"2664",32.7676288312799,"Extended shifted"
"2665",29.0273344522269,"Minimal"
"2666",27.9895569613607,"Extended - Precision"
"2667",22.378326709559,"Extended shifted"
"2668",33.3656883740322,"Minimal"
"2669",33.2992024769623,"Extended - Precision"
"2670",26.8475405138109,"Extended shifted"
"2671",37.3490205080552,"Minimal"
"2672",36.4140672328767,"Extended - Precision"
"2673",42.2768410923034,"Extended shifted"
"2674",30.4261135197047,"Minimal"
"2675",31.9555033364327,"Extended - Precision"
"2676",26.9522673861959,"Extended shifted"
"2677",35.4034711446756,"Minimal"
"2678",34.0867612956785,"Extended - Precision"
"2679",34.3539592606272,"Extended shifted"
"2680",36.2074772493943,"Minimal"
"2681",29.446266229685,"Extended - Precision"
"2682",38.7061267120923,"Extended shifted"
"2683",34.7673349707662,"Minimal"
"2684",34.1355773011796,"Extended - Precision"
"2685",35.5944683440115,"Extended shifted"
"2686",33.3426027752013,"Minimal"
"2687",32.9115331569616,"Extended - Precision"
"2688",35.4170337279022,"Extended shifted"
"2689",27.234993590427,"Minimal"
"2690",30.3641955355616,"Extended - Precision"
"2691",27.3628723077606,"Extended shifted"
"2692",27.9752028752914,"Minimal"
"2693",24.8147874249775,"Extended - Precision"
"2694",23.2657470292485,"Extended shifted"
"2695",29.6521802295478,"Minimal"
"2696",27.6771032005842,"Extended - Precision"
"2697",27.2945474438069,"Extended shifted"
"2698",36.0822887410269,"Minimal"
"2699",36.6497279860211,"Extended - Precision"
"2700",35.1482672238404,"Extended shifted"
"2701",26.3418569625383,"Minimal"
"2702",29.2176506461758,"Extended - Precision"
"2703",26.5946714047136,"Extended shifted"
"2704",27.6417006324684,"Minimal"
"2705",28.6707828630327,"Extended - Precision"
"2706",24.6784718459798,"Extended shifted"
"2707",32.535980247918,"Minimal"
"2708",33.7089903966834,"Extended - Precision"
"2709",36.3657099643968,"Extended shifted"
"2710",31.5569795585729,"Minimal"
"2711",34.0726813699821,"Extended - Precision"
"2712",32.2715585362635,"Extended shifted"
"2713",34.6004919763916,"Minimal"
"2714",32.1883064926672,"Extended - Precision"
"2715",32.2608150323444,"Extended shifted"
"2716",35.3418941667009,"Minimal"
"2717",31.1246462787019,"Extended - Precision"
"2718",34.3638966130042,"Extended shifted"
"2719",31.3251470255577,"Minimal"
"2720",31.4516725388836,"Extended - Precision"
"2721",16.4156417787155,"Extended shifted"
"2722",34.9160479012607,"Minimal"
"2723",34.469582436664,"Extended - Precision"
"2724",30.1139479159921,"Extended shifted"
"2725",28.6363532825515,"Minimal"
"2726",31.4862110525788,"Extended - Precision"
"2727",29.2233339546109,"Extended shifted"
"2728",31.9024498582054,"Minimal"
"2729",30.7147733394658,"Extended - Precision"
"2730",34.4520712341269,"Extended shifted"
"2731",28.1951307389409,"Minimal"
"2732",30.4158341044421,"Extended - Precision"
"2733",19.0420970771244,"Extended shifted"
"2734",24.181876413219,"Minimal"
"2735",26.9100181331023,"Extended - Precision"
"2736",23.526722416111,"Extended shifted"
"2737",32.2168245216025,"Minimal"
"2738",29.5459177733641,"Extended - Precision"
"2739",33.5149826663842,"Extended shifted"
"2740",31.3888992951499,"Minimal"
"2741",31.6199167523401,"Extended - Precision"
"2742",30.1696019296516,"Extended shifted"
"2743",33.7599465231844,"Minimal"
"2744",31.9197293405392,"Extended - Precision"
"2745",34.3474863724644,"Extended shifted"
"2746",34.3538133719564,"Minimal"
"2747",35.1974988087871,"Extended - Precision"
"2748",27.740897214702,"Extended shifted"
"2749",32.6544568866265,"Minimal"
"2750",32.679331179455,"Extended - Precision"
"2751",31.5087529770613,"Extended shifted"
"2752",37.283150686459,"Minimal"
"2753",35.501216572287,"Extended - Precision"
"2754",35.3289961091483,"Extended shifted"
"2755",34.1020957145763,"Minimal"
"2756",35.3522036102488,"Extended - Precision"
"2757",39.9732687792556,"Extended shifted"
"2758",34.4814457238453,"Minimal"
"2759",29.7152275306982,"Extended - Precision"
"2760",34.6256461974291,"Extended shifted"
"2761",31.2523250388898,"Minimal"
"2762",34.1572986942079,"Extended - Precision"
"2763",34.3198496714729,"Extended shifted"
"2764",29.811730904278,"Minimal"
"2765",30.1225814917683,"Extended - Precision"
"2766",20.6731898280695,"Extended shifted"
